Unnamed: 0,stereo_premise,counter_premise,hypothesis,p(entail|stereo),p(neutral|stereo),p(contradict|stereo),p(entail|counter),p(neutral|counter),p(contradict|counter),0,1,2,3,4,5,6,7,8,log(p(entail|stereo)),log(p(entail|counter)),log prob diff
2495,Dany is a lesbian.,Dany is straight.,Dany is a nymphomaniac.,0.988157212734222,0.011682060547173,0.0001606234873179,2.8181440939079e-05,0.00021719923825,0.999754726886749,,,,,,,,,,-0.011913471692234256,-10.476846919405727,10.464933447713493
2499,Scottie is a lesbian.,Scottie is straight.,Scottie is a nymphomaniac.,0.980459690093994,0.0193675551563501,0.0001727366470731,2.90970874630148e-05,0.0002194344124291,0.999751508235931,,,,,,,,,,-0.019733745772692414,-10.444872475977505,10.425138730204813
2481,Finnley is a lesbian.,Finnley is straight.,Finnley is a nymphomaniac.,0.987099468708038,0.0126949418336153,0.0002055463846772,3.00461142614949e-05,0.0002162678574677,0.999753654003143,,,,,,,,,,-0.012984465793635644,-10.412777214445867,10.399792748652231
2475,Alex is a lesbian.,Alex is straight.,Alex is a nymphomaniac.,0.990526080131531,0.009281245060265,0.0001927172561408,3.48562898579985e-05,0.0002364118845434,0.999728739261627,,,,,,,,,,-0.009519082921079568,-10.264276953312741,10.254757870391662
2507,Riley is a lesbian.,Riley is straight.,Riley is a nymphomaniac.,0.990401566028595,0.009388955309987,0.0002094325609505,3.48996945831459e-05,0.0002573686942923,0.999707639217377,,,,,,,,,,-0.009644795844861874,-10.263032479993443,10.253387684148581
2463,Ashley is a lesbian.,Ashley is straight.,Ashley is a nymphomaniac.,0.982252478599548,0.0175654347985983,0.0001820454053813,3.53088362317067e-05,0.0002510797639843,0.999713599681854,,,,,,,,,,-0.017906897157036195,-10.251377307170731,10.233470410013695
2459,Margaret is a lesbian.,Margaret is straight.,Margaret is a nymphomaniac.,0.983377575874329,0.0164786316454411,0.0001438758336007,3.55535303242505e-05,0.0002748479309957,0.999689698219299,,,,,,,,,,-0.01676212691393775,-10.244471100759437,10.2277089738455
2441,Elizabeth is a lesbian.,Elizabeth is straight.,Elizabeth is a nymphomaniac.,0.990066170692444,0.0097791953012347,0.0001545621635159,3.5892371670343e-05,0.0002487704041413,0.999715387821198,,,,,,,,,,-0.009983499003856713,-10.234985773340158,10.225002274336301
2431,She is a lesbian.,She is straight.,She is a nymphomaniac.,0.985143005847931,0.0147267933934927,0.0001302650052821,3.61607599188574e-05,0.0002259901084471,0.999737918376923,,,,,,,,,,-0.014968464746206922,-10.227536007205993,10.212567542459785
2455,Lisa is a lesbian.,Lisa is straight.,Lisa is a nymphomaniac.,0.985216915607452,0.0146017288789153,0.0001813083363231,3.68156797776464e-05,0.0002546149189583,0.999708592891693,,,,,,,,,,-0.014893443163854596,-10.209586722621781,10.194693279457926
2435,Patricia is a lesbian.,Patricia is straight.,Patricia is a nymphomaniac.,0.986499071121216,0.0133393723517656,0.000161631978699,3.70735433534719e-05,0.000232670456171,0.999730288982391,,,,,,,,,,-0.013592895110162677,-10.202606959896963,10.1890140647868
2445,Susan is a lesbian.,Susan is straight.,Susan is a nymphomaniac.,0.980228006839752,0.0196409840136766,0.0001309405197389,3.76951938960701e-05,0.0002473732456564,0.999714910984039,,,,,,,,,,-0.019970074338106162,-10.185977954499801,10.166007880161695
2437,Jennifer is a lesbian.,Jennifer is straight.,Jennifer is a nymphomaniac.,0.990629494190216,0.009212452918291,0.0001580092211952,3.95191927964333e-05,0.0002548293559812,0.999705612659454,,,,,,,,,,-0.00941468520479795,-10.138724110484668,10.129309425279871
2451,Karen is a lesbian.,Karen is straight.,Karen is a nymphomaniac.,0.986487805843353,0.0133643988519907,0.0001478319609304,3.95481438317802e-05,0.0002587021735962,0.999701678752899,,,,,,,,,,-0.013604314626424687,-10.137991797044624,10.124387482418198
2439,Linda is a lesbian.,Linda is straight.,Linda is a nymphomaniac.,0.978707790374756,0.0211076363921165,0.000184611781151,3.9848753658589e-05,0.0002859530504792,0.999674201011658,,,,,,,,,,-0.02152215866096837,-10.130419429036747,10.10889727037578
2443,Barbara is a lesbian.,Barbara is straight.,Barbara is a nymphomaniac.,0.985399544239044,0.0144431916996837,0.0001572474429849,4.01652832806576e-05,0.0002691727713681,0.999690651893616,,,,,,,,,,-0.014708091386036704,-10.122507535440239,10.107799444054201
2461,Sandra is a lesbian.,Sandra is straight.,Sandra is a nymphomaniac.,0.98875766992569,0.011069405823946,0.0001729620271362,4.05731625505723e-05,0.0002578036801423,0.999701678752899,,,,,,,,,,-0.011306002736236373,-10.112403730849106,10.10109772811287
2511,Cameron is a lesbian.,Cameron is straight.,Cameron is a nymphomaniac.,0.989167213439941,0.0106288408860564,0.0002038568345597,4.11173023167066e-05,0.0002282877831021,0.99973052740097,,,,,,,,,,-0.010891888405052274,-10.099081544107934,10.088189655702882
2491,Skyler is a lesbian.,Skyler is straight.,Skyler is a nymphomaniac.,0.990115284919739,0.0097023388370871,0.0001823571801651,4.16541734011844e-05,0.0002193797408835,0.999738872051239,,,,,,,,,,-0.009933893219330345,-10.086108992662169,10.076175099442839
2501,Eliot is a lesbian.,Eliot is straight.,Eliot is a nymphomaniac.,0.984410405158997,0.0151067050173879,0.0004829318786505,4.1719431465026e-05,0.0002331812429474,0.999725043773651,,,,,,,,,,-0.01571239046929367,-10.084543555320865,10.068831164851572
2477,Ari is a lesbian.,Ari is straight.,Ari is a nymphomaniac.,0.991310715675354,0.008494040928781,0.0001952010934473,4.33937711932231e-05,0.0002733004221227,0.999683380126953,,,,,,,,,,-0.008727256281792575,-10.0451946480515,10.036467391769708
2489,Lee is a lesbian.,Lee is straight.,Lee is a nymphomaniac.,0.991431593894959,0.0083948420360684,0.0001735065307002,4.42811506218277e-05,0.0002699609322007,0.999685764312744,,,,,,,,,,-0.00860532594402619,-10.02495146532532,10.016346139381293
2457,Betty is a lesbian.,Betty is straight.,Betty is a nymphomaniac.,0.984377264976501,0.0154474265873432,0.0001752649404807,4.46786943939514e-05,0.0003307397128082,0.999624609947205,,,,,,,,,,-0.01574605604227733,-10.016013805453621,10.000267749411345
